Name,Genre,GenreCluster
Hero Hiralal,"Action, Comedy, Drama",1
Hero No. 1,"Comedy, Drama, Musical",3
Heroes,"Action, Adventure, Comedy",4
Heroine,Drama,1
Heropanti,"Action, Romance",5
Hey Bro,"Action, Comedy, Drama",1
Hey Ram,"Crime, Drama, History",1
Hey Ram Hamne Gandhi Ko maar Diya,Drama,1
Heyy Babyy,"Comedy, Drama",1
Hichki,"Comedy, Drama",1
Hide & Seek,"Drama, Horror, Thriller",0
Hifazat,"Drama, Family",1
High Jack,Comedy,1
Highway,"Crime, Drama, Romance",5
Hijack,"Action, Thriller",1
Himalay Ki Godmein,"Adventure, Drama, Family",4
Himmat,"Action, Drama, Thriller",1
Himmat,"Action, Drama, Thriller",1
Himmat Aur Mehanat,"Action, Comedy, Drama",1
Himmatvar,"Action, Drama",1
Himmatwala,"Action, Comedy, Drama",1
Himmatwala,Action,1
Himmatwala,"Action, Comedy, Drama",1
Hind Ka Napak Ko Jawab,"Action, Thriller",1
Hindi Medium,"Comedy, Drama",1
Hindustan Ki Kasam,"Action, Drama, War",6
Hindustani Sipahi,Action,1
Hira Aur Patthar,Family,1
Hiraasat,"Action, Crime, Drama",1
Hisss,"Comedy, Drama, Horror",0
Hitler,"Action, Crime, Drama",1
Ho Sakta Hai!,"Crime, Horror, Thriller",0
Hogaya Dimaagh Ka Dahi,"Comedy, Drama",1
Hogi Pyaar Ki Jeet,"Action, Comedy, Drama",1
Holi,"Comedy, Drama",1
Holi Ayee Re,"Drama, Family",1
Holiday: A Soldier is Never Off Duty,"Action, Thriller",1
Hollywood,"Comedy, Sci-Fi",1
Home Delivery: Aapko... Ghar Tak,"Comedy, Romance",5
Home Stories,Comedy,1
Honeymoon,"Comedy, Drama, Family",1
Honeymoon,"Comedy, Drama",1
Honeymoon Travels Pvt. Ltd.,"Comedy, Drama, Romance",5
Hope Aur Hum,"Comedy, Drama, Family",1
Horror Night,Horror,0
Horror Story,Horror,0
Hoshiyar,"Action, Comedy, Drama",1
Hostel,"Action, Crime, Drama",1
Hota Hai Dil Pyaar Mein Paagal,Romance,5
Hote Hote Pyar Hogaya,"Romance, Action, Crime",5
Hotel,"Horror, Mystery",0
Hotel Beautifool,Comedy,1
Hotel Milan,"Comedy, Drama",1
Hotel Mumbai,"Action, Drama, History",1
Hotel Salvation,"Comedy, Drama",1
House Arrest,Comedy,1
House No. 13,Horror,0
House of Memories,"Drama, Family",1
Houseful,Drama,1
Housefull,"Comedy, Romance",5
Housefull 2,"Action, Comedy, Musical",3
Housefull 3,"Action, Comedy, Romance",5
Housefull 4,"Action, Comedy, Drama",1
Howrah Bridge,"Musical, Thriller",3
Hu Tu Tu,Drama,1
Hukumat,"Action, Drama",1
Hulchul,"Action, Romance, Comedy",5
Hulchul,"Adventure, Comedy, Crime",4
Hulchul,"Action, Comedy, Drama",1
Hulla,"Comedy, Drama",1
Hum,"Action, Comedy, Drama",1
Hum Aapke Dil Mein Rehte Hain,"Drama, Romance",5
Hum Aapke Hain Koun...!,"Comedy, Drama, Musical",3
Hum Bhi Insaan Hain,"Action, Crime, Drama",1
Hum Chaar,Drama,1
Hum Dil De Chuke Sanam,"Comedy, Drama, Musical",3
Hum Dono,"Comedy, Family, Musical",3
Hum Dono,"Drama, Musical, Romance",3
Hum Dono,"Action, Comedy, Thriller",1
Hum Ek Hain,Drama,1
Hum Hai Teen Khurafaati,Comedy,1
Hum Hain Bemisaal,"Action, Crime, Drama",1
Hum Hain Kamaal Ke,"Action, Comedy, Crime",1
Hum Hain Rahi Pyar Ke,"Comedy, Drama, Romance",5
Hum Ho Gaye Aap Ke,"Drama, Musical, Romance",3
Hum Kaun Hai?,"Horror, Drama, Mystery",0
Hum Kisi Se Kum Nahin,"Action, Comedy, Drama",1
Hum Kisise Kum Naheen,"Action, Comedy, Drama",1
Hum Log,Drama,1
Hum Nahin Sudhrenge,"Comedy, Crime, Drama",1
Hum Naujawan,"Drama, Thriller",1
Hum Paanch,"Action, Drama",1
Hum Pyar Tumhi Se Kar Baithe,"Musical, Romance",3
Hum Saath-Saath Hain: We Stand United,"Drama, Musical",3
Hum Sab Chor Hain,"Action, Drama, Romance",5
Hum Se Hai Zamana,Action,1
Hum Se Na Takrana,"Action, Crime, Drama",1
Hum To Chale Pardes,Drama,1
Hum To Mohabbat Karega,"Action, Comedy, Romance",5
Hum Tum,"Comedy, Drama, Romance",5
Hum Tum Aur Ghost,"Comedy, Drama, Fantasy",1
Hum Tum Aur Mom: Mother Never Misguides,Drama,1
Hum Tum Aur Woh,Drama,1
Hum Tum Dushman Dushman,"Drama, War",6
Hum Tum Pe Marte Hain,"Comedy, Drama, Romance",5
Hum Tum Shabana,"Comedy, Crime, Drama",1
Hum Tumhare Hain Sanam,"Drama, Romance",5
Humayun,"Drama, History",1
Hume Tumse Pyaar Kitna,"Action, Drama, Romance",5
Humein Tumse Pyar Ho Gaya Chupke Chupke,Drama,1
Humkadam,"Musical, Drama, Family",3
Humko Deewana Kar Gaye,"Drama, Romance",5
Humko Tumse Pyaar Hai,"Drama, Romance",5
Humne Jeena Seekh Liya,Drama,1
Humpty Sharma Ki Dulhania,"Comedy, Drama, Romance",5
Humraaz,"Action, Musical, Romance",3
Humse Na Jeeta Koi,Comedy,1
Humshakal,"Thriller, Mystery, Family",1
Humshakals,"Comedy, Drama, Romance",5
Hungama,"Comedy, Drama, Romance",5
Hunterrr,"Comedy, Romance",5
Husband Material,"Comedy, Drama, Romance",5
Hyderabad Blues,"Comedy, Drama, Romance",5
Hyderabad Nawabs,Comedy,1
Hyderabad Nawabs 2,Comedy,1
I - Proud to be an Indian,"Action, Crime, Drama",1
I Am,Drama,1
I Am 24,"Comedy, Romance",5
"I Am Alone, So Are You...",Romance,5
I Am Kalam,"Comedy, Drama, Family",1
I Am Mr Mother,"Drama, Romance",5
I Am Not Blind,"Drama, Family",1
I Am Offended,Documentary,1
I Am Roshni,"Drama, Family, Romance",5
I Did Not Kill Gandhi,Drama,1
I Don't Luv U,Romance,5
I Hate Luv Storys,"Comedy, Drama, Romance",5
I Know You,Horror,0
I Love NY,"Comedy, Romance",5
I See You,"Comedy, Drama, Fantasy",1
"I, Me aur Main","Comedy, Drama, Musical",3
I.D.,Drama,1
Idam Jagath,"Action, Thriller",1
Identity Card,"Comedy, Drama, Sci-Fi",1
Idiot Box,"Comedy, Drama",1
III Smoking Barrels,Drama,1
Ikke Pe Ikka,"Action, Comedy",1
Ilaaka,"Action, Drama",1
Ilzaam,"Drama, Family",1
Ilzam,"Drama, Family, Romance",5
I'm in Love,Action,1
Imaan,Romance,5
Imaandaar,"Action, Crime, Drama",1
Immaan Dharam,"Action, Drama",1
Imtihaan,"Action, Drama, Romance",5
Imtihan,"Family, Drama",1
In Custody,"Comedy, Drama",1
In the Name of Tai,Drama,1
In the Shadows,"Drama, Thriller",1
In Your Name,"Action, Drama, Romance",5
Indian,"Action, Crime, Drama",1
India's Daughter,"Documentary, Biography, Crime",1
India's Daughter,"Action, Crime, Drama",1
India's Most Wanted,"Action, Adventure, Thriller",4
Indira,Drama,1
Indoo Ki Jawani,"Comedy, Drama",1
Indrani,Drama,1
Indrasabha,"Musical, Romance",3
Indrudu Chandrudu,"Comedy, Drama",1
Indu Sarkar,"Drama, Thriller",1
Inkaar,"Mystery, Thriller",1
Inkaar,"Drama, Romance, Thriller",5
Inquilaab,"Action, Drama, Thriller",1
Inquilab,Drama,1
Insaaf,"Action, Adventure, Drama",4
Insaaf Apne Lahoo Se,"Action, Drama",1
Insaaf Ki Awaaz,"Action, Drama",1
Insaaf: The Final Justice,"Action, Comedy, Drama",1
Insaaf: The Justice,"Action, Drama",1
Insaan,"Action, Drama, Family",1
Insaan Jaag Utha,"Drama, Family, Musical",3
Insaaniyat,"Drama, Family",1
Insaf Ka Tarazu,"Crime, Drama",1
Insan,"Action, Crime, Drama",1
Insaniyat,"Action, Crime, Drama",1
Insaniyat,"Action, Drama, Romance",5
Insaniyat Ke Dushman,Action,1
"Inshallah, Kashmir",Documentary,1
Inspector Balram,"Action, Drama, Thriller",1
Inspector Dhanush,"Action, Drama",1
Inspector Gullu,Action,1
Intaquam,"Drama, Thriller",1
Inteha,"Action, Drama, Thriller",1
Inteha Pyar Ki,"Drama, Family, Musical",3
Inteqam,"Comedy, Crime",1
Inteqam: The Perfect Game,"Action, Thriller",1
International Crook,"Action, Crime",1
International Khiladi,"Action, Crime, Drama",1
Intezar,Drama,1
Iqbal,"Drama, Sport",7
Iqraar: By Chance,"Comedy, Romance",5
Irada,"Drama, Mystery, Thriller",1
Is Raat Ki Subah Nahin,"Crime, Thriller",1
Is She Raju?,Comedy,1
Ishaara,Drama,1
Ishaara,Crime,1
Ishaqzaade,"Action, Drama, Romance",5
Ishk Actually,Romance,5
Ishk Ishk Ishk,"Drama, Romance",5
Ishkq in Paris,"Comedy, Romance",5
Ishq,"Action, Comedy, Drama",1
Ishq Forever,Romance,5
Ishq Hai Tumse,Romance,5
Ishq Ka Manjan,"Comedy, Drama",1
Ishq Ke Parindey,"Music, Romance",5
Ishq Mein Jeena Ishq Mein Marna,Romance,5
Ishq Tera,"Drama, Romance, Thriller",5
Ishq Vishk,"Comedy, Romance",5
Ishqedarriyaan,Romance,5
Ishqeria,"Comedy, Romance",5
Ishqiya,"Comedy, Drama, Romance",5
Isi Ka Naam Zindagi,"Action, Comedy, Drama",1
Isi Life Mein...!,"Comedy, Drama, Romance",5
ISIS,Action,1
ISIS: Enemies of Humanity,Action,1
Iski Topi Uske Sarr,"Action, Crime, Drama",1
Island City,Drama,1
Issaq,"Drama, Romance",5
Issi Ka Naam Dunia Hai,"Drama, Music",1
It Happens That Way Too: Part II,"Comedy, Crime, Drama",1
Iti Mrinalini: An Unfinished Letter...,Drama,1
Itihaas,"Drama, Family",1
Itihaas,"Action, Drama, Romance",5
Itni Si Baat,"Comedy, Family",1
It's Entertainment,"Action, Comedy, Drama",1
It's Rocking: Dard-E-Disco,Comedy,1
Ittefaq,"Crime, Mystery, Thriller",1
Ittefaq,"Action, Comedy, Drama",1
Ittefaq,"Crime, Mystery, Thriller",1
Izzat,"Drama, Romance",5
Izzat,"Action, Drama",1
Izzatdaar,"Action, Crime, Drama",1
J.D.,Drama,1
Jaadugar,"Comedy, Fantasy",1
Jaago,"Crime, Drama, Thriller",1
Jaagruti,"Action, Drama",1
Jaal,"Crime, Thriller",1
Jaal,"Action, Crime, Drama",1
Jaal Saaz,Action,1
Jaal: The Trap,"Action, Drama, Romance",5
Jaali Note,"Action, Crime, Drama",1
Jaan,"Action, Drama, Romance",5
Jaan Hatheli Pe,Action,1
Jaan Hazir Hai,Drama,1
Jaan Ki Baazi,Action,1
Jaan Lada Denge,Action,1
Jaan Se Pyaara,"Action, Crime, Drama",1
Jaan Tere Naam,"Drama, Romance",5
Jaanam,Romance,5
Jaanam Samjha Karo,"Drama, Romance",5
Jaane Bhi Do Yaaro,"Comedy, Crime, Drama",1
Jaane Hoga Kya,"Action, Crime, Sci-Fi",1
Jaane Jigar,"Comedy, Drama, Family",1
Jaane Kahan Se Aayi Hai,"Comedy, Drama, Fantasy",1
Jaane Kyun De Yaaron,Drama,1
Jaane Tu,"Comedy, Drama, Romance",5
Jaane-Anjaane,Drama,1
Jaaneman,"Crime, Drama, Romance",5
Jaan-E-Mann: Let's Fall in Love... Again,"Comedy, Drama, Musical",3
Jaani Dost,"Action, Comedy, Drama",1
Jaani Dushman,"Action, Horror, Mystery",0
Jaani Dushman: Ek Anokhi Kahani,"Action, Fantasy, Thriller",1
Jaanisaar,"Drama, Romance",5
Jaanwar,"Action, Crime, Drama",1
Jaanwar Aur Insaan,"Action, Adventure, Thriller",4
Jaaydaad,"Crime, Drama",1
Jab Harry Met Sejal,"Comedy, Drama, Romance",5
Jab Jab Phool Khile,"Musical, Romance",3
Jab Pyar Kisise Hota Hai,"Comedy, Drama, Musical",3
Jab Se Tumhe Dekha Hai,"Drama, Romance",5
Jab Tak Hai Jaan,"Drama, Romance",5
Jab Tum Kaho,Drama,1
Jab We Met,"Comedy, Drama, Romance",5
Jab Yaad Kisi Ki Aati Hai,"Family, Romance",5
Jabariya Jodi,"Action, Comedy, Drama",1
Jack & Dil,"Comedy, Family",1
Jackpot,"Comedy, Thriller",1
Jacqueline I Am Coming,Drama,1
Jadu Tona,"Horror, Romance",0
Jaganmohini,Fantasy,1
Jagga Jasoos,"Action, Adventure, Comedy",4
Jagir,"Action, Adventure, Drama",4
Jagira,"Action, Crime, Drama",1
Jagriti,"Comedy, Drama, Family",1
Jahan Jaaeyega Hamen Paaeyega,"Action, Comedy, Crime",1
Jahan Pyar Miley,"Drama, Family",1
Jahan Tum Le Chalo,Romance,5
Jai Chhathi Maa,Family,1
Jai Gangaajal,"Crime, Drama",1
Jai Ho,"Action, Drama",1
Jai Ho! Democracy,"Comedy, War",6
Jai Jagannath,"Drama, Fantasy, History",1
Jai Jawaan Jai Kisaan,"Biography, Drama, History",1
Jai Kishen,"Action, Drama",1
Jai Mahakali,Fantasy,1
Jai Mummy Di,"Comedy, Drama, Romance",5
Jai Santoshi Maa,"Drama, Fantasy",1
Jai Shiv Shankar,Drama,1
Jai Veeru: Friends Forever,"Action, Adventure, Crime",4
Jai Vikraanta,Action,1
Jail,Drama,1
Jaise Ko Taisa,"Drama, Family",1
Jaisi Karni Waisi Bharni,"Comedy, Drama",1
Jai-Vijay,"Action, Adventure, Drama",4
Jajantaram Mamantaram,"Action, Adventure, Comedy",4
Jal,Drama,1
Jal Mahal,Fantasy,1
Jalebi,"Drama, Romance",5
Jallaad,"Action, Drama",1
Jallian Wala Bagh,History,1
Jalpari: The Desert Mermaid,"Drama, Family, Mystery",1
Jalwa,"Action, Thriller",1
Jamun,"Drama, Family",1
Jan Pahchan,"Drama, Romance",5
Janam Kundli,"Action, Drama",1
Janam Se Pehle,"Crime, Thriller",1
Janani,"Drama, Romance",5
Janasheen,"Musical, Action, Drama",3
Janbaaz,"Action, Drama",1
Jangal Mein Mangal,"Adventure, Romance",4
Jango,Mystery,1
Janleva 555,"Musical, Romance, Thriller",3
Janmabhoomi,Drama,1
Jannat 2,"Crime, Drama, Thriller",1
Jannat E Milan,Musical,3
Jannat: In Search of Heaven...,"Crime, Drama, Romance",5
Janta Hawaldar,"Comedy, Crime, Drama",1
Janwar,"Musical, Romance",3
Jappanil Kalyanaraman,"Action, Comedy, Romance",5
Jashnn: The Music Within,"Drama, Musical, Romance",3
Jattu Engineer,Comedy,1
Jawaani,"Romance, Action, Drama",5
Jawaani Jaaneman,"Comedy, Drama",1
Jawab,"Action, Drama, Romance",5
Jawab,Drama,1
Jawab Ayega,Family,1
Jawab Hum Denge,Action,1
Jawani Diwani: A Youthful Joyride,"Comedy, Drama, Romance",5
Jawani Ke Gunah,Drama,1
Jawani Ki Hawa,Drama,1
Jawani Zindabad,"Drama, Romance",5
Jayantabhai Ki Luv Story,"Action, Comedy, Romance",5
Jazbaa,"Action, Crime, Drama",1
Jazbaat,Drama,1
Jeena Hai Toh Thok Daal,"Action, Crime, Drama",1
Jeena Isi Ka Naam Hai,Drama,1
Jeena Marna Tere Sang,"Action, Romance",5
Jeena Sirf Merre Liye,"Comedy, Romance",5
Jeena Teri Gali Mein,Romance,5
Jeena Yahan,Drama,1
Jeene Do,"Action, Drama",1
Jeene Ki Arzoo,Drama,1
Jeene Ki Raah,"Drama, Romance",5
Jeene Nahi Doonga,Action,1
Jeet,"Action, Romance",5
Jeet Hamaari,Action,1
Jeeva,"Action, Drama, Music",1
Jeevan Daata,Action,1
Jeevan Dhaara,"Family, Drama",1
Jeevan Ek Sanghursh,"Drama, Family",1
Jeevan Jyoti,"Drama, Family",1
Jeevan Mrityu,"Drama, Romance, Thriller",5
Jeevan Naya,Drama,1
Jeevan Yudh,"Action, Drama, Family",1
Jewel Thief,"Crime, Drama, Musical",3
Jhakaas!,"Comedy, Drama",1
Jhalki,Drama,1
Jhanak Jhanak Payal Baaje,"Drama, Musical, Romance",3
Jhankaar Beats,"Comedy, Music, Romance",5
Jhansi Ki Rani,"Biography, Drama, History",1
Jhansi Ki Rani Laxmibai,History,1
Jheel Ke Us Paar,"Drama, Romance",5
Jhol,"Comedy, Drama",1
Jhoola,Drama,1
Jhoola,"Drama, Family",1
Jhoom Barabar Jhoom,"Comedy, Drama, Musical",3
Jhooth Bole Kauwa Kaate,"Comedy, Romance",5
Jhootha Hi Sahi,"Comedy, Drama, Romance",5
Jhootha Kahin Ka,Comedy,1
Jhoothi,Comedy,1
Jhoothi Shaan,"Action, Drama",1
Jhumroo,"Comedy, Drama, Musical",3
Ji Chahta Hai,"Drama, Family",1
Jia aur Jia,Drama,1
Jiban Maran,"Drama, Romance",5
Jigariyaa,Drama,1
Jigarwala,"Action, Drama",1
Jigri Dost,Drama,1
Jigyaasa,Drama,1
Jihad,Drama,1
Jis Desh Mein Ganga Rehta Hain,"Comedy, Crime, Drama",1
Jis Desh Men Ganga Behti Hai,"Drama, Musical, Romance",3
Jism,"Drama, Romance, Thriller",5
Jism 2,"Drama, Romance, Thriller",5
Jo Bole So Nihaal,"Action, Comedy, Thriller",1
Jo Dooba So Paar: It's Love in Bihar!,"Comedy, Crime, Drama",1
Jo Jeeta Wohi Sikandar,"Comedy, Drama, Romance",5
Jodhaa Akbar,"Action, Drama, History",1
Jodi,Romance,5
Jodi Breakers,"Comedy, Musical, Romance",3
Jodi No. 1,"Comedy, Romance",5
Jogan,"Drama, Musical, Romance",3
Joggers' Park,"Comedy, Romance",5
Jogi the King,"Action, Drama",1
Johar in Bombay,"Comedy, Drama, Fantasy",1
Johar in Kashmir,"Action, Drama, Thriller",1
Johar Mehmood in Hong Kong,Comedy,1
Johar-Mehmood in Goa,"Action, Adventure, Comedy",4
John Day,"Action, Crime, Drama",1
Johnny,"Action, Crime, Drama",1
Johnny Gaddaar,"Crime, Drama, Mystery",1
Johnny-Walker,"Comedy, Romance",5
Johny I Love You,"Action, Romance",5
Johny Mera Naam,"Action, Drama, Musical",3
Joker,"Comedy, Family, Sci-Fi",1
Jolly LLB,"Comedy, Drama",1
Jolly LLB 2,"Comedy, Drama",1
Joru Ka Ghulam,"Comedy, Drama, Romance",5
Josef - Born in Grace,Drama,1
Josh,"Action, Drama, Musical",3
Joshila,"Drama, Thriller",1
Joshilaay,"Action, Drama, Western",1
Journey Bombay to Goa: Laughter Unlimited,"Action, Adventure, Comedy",4
Joy: The Real Love Story,"Drama, Romance, Thriller",5
Juaari,"Action, Drama",1
Juari,Romance,5
Judaai,"Comedy, Drama, Romance",5
Judaai,"Family, Drama",1
Judge Mujrim,"Action, Drama",1
Judgementall Hai Kya,"Comedy, Drama, Mystery",1
Judwaa,"Action, Comedy, Drama",1
Judwaa 2,"Action, Comedy",1
Jugni,Drama,1
Jugnu,"Action, Drama, Thriller",1
Julie,"Family, Musical, Romance",3
Julie,"Drama, Romance",5
Julie 2,"Drama, Romance, Thriller",5
Junction Varanasi,Drama,1
June,Drama,1
Jung,"Action, Crime, Drama",1
Jung,"Action, Crime, Drama",1
Jung Baaz,"Action, Crime",1
Jungle,"Action, Adventure, Romance",4
Jungle Love Story,Romance,5
Junglee,"Comedy, Drama, Musical",3
Junglee,"Action, Adventure, Thriller",4
Junko,Crime,1
Junoon,Drama,1
Junoon,"Drama, Horror, Musical",3
Junooniyat,"Drama, Romance",5
Jurm,"Action, Crime, Romance",5
Jurm,"Crime, Drama, Mystery",1
Jurmana,"Drama, Romance",5
Jurmana,Action,1
Jurrat,"Action, Crime",1
Just Like That,Drama,1
Just Married: Marriage Was Only the Beginning!,"Comedy, Drama, Romance",5
Justice Chaudhury,"Drama, Action, Comedy",1
Jwalamukhi,"Action, Romance, Drama",5
Jwalamukhi,"Action, Drama",1
Jwar Bhata,"Drama, Romance",5
Jwlwi - The Seed,Drama,1
Jyoti,Drama,1
Jyoti Bane Jwala,"Drama, Family, Action",1
Kaabil,"Action, Crime, Drama",1
Kaaboo,Action,1
Kaadan,"Action, Drama, Fantasy",1
Kaadhal Parisu,"Drama, Romance",5
Kaafiron Ki Namaaz,"Drama, Thriller",1
Kaagaz,"Biography, Comedy, Drama",1
Kaagaz Ke Fools,Comedy,1
Kaagaz Ke Phool,Romance,5
Kaagaz Ki Kashti,Documentary,1
Kaajal,"Drama, Musical, Romance",3
Kaal,"Adventure, Horror, Mystery",0
Kaala,"Action, Drama",1
Kaala Patthar,"Action, Drama, History",1
Kaala Samrajya,"Action, Crime, Romance",5
Kaala Sona,"Action, Thriller",1
Kaalakaandi,"Comedy, Thriller",1
Kaali Khuhi,"Drama, Horror, Mystery",0
Kaali Ki Saugandh,Action,1
Kaalia,"Action, Drama",1
Kaalo,"Action, Drama, Horror",0
Kaam Jwala: The Fire,Drama,1
Kaam Shastra,Thriller,1
Kaamaagni,"Drama, Music",1
Kaamchor,"Drama, Family",1
Kaanchi,"Drama, Musical, Romance",3
Kaanchli Life in a Slough,Drama,1
Kaanoon Ki Awaaz,"Action, Crime",1
Kaante,"Action, Crime, Drama",1
Kaaranama,Drama,1
Kaash,Drama,1
Kaash,Drama,1
Kaash... Hamara Dil Pagal Na Hota,Comedy,1
Kaashi in Search of Ganga,Thriller,1
Kab? Kyoon? Aur Kahan?,"Action, Mystery, Romance",5
Kabaad- The Coin,Drama,1
Kabali,"Action, Crime, Drama",1
Kabhi Alvida Naa Kehna,"Drama, Romance",5
Kabhi Haan Kabhi Naa,"Comedy, Drama, Music",1
Kabhi Khushi Kabhie Gham...,"Drama, Musical, Romance",3
Kabhi Na Kabhi,"Action, Drama, Romance",5
Kabhi Paas Kabhi Fail,"Comedy, Family",1
Kabhie Kabhie,"Drama, Romance",5
Kabir Singh,"Action, Drama, Romance",5
Kabli Khan,"Action, Musical",3
Kabrastan,Horror,0
Kabrastan,Horror,0
Kabul Express,"Adventure, Comedy, Drama",4
Kabuliwala,Drama,1
Kabzaa,"Action, Crime, Drama",1
Kaccha Limboo,"Comedy, Family",1
Kachche Dhaage,"Action, Drama, Thriller",1
Kachchi Sadak,"Action, Drama",1
Kadakh,"Comedy, Drama, Thriller",1
Kadal Meengal,Drama,1
Kadamban,"Action, Adventure, Drama",4
Kadhal Desam,"Comedy, Drama, Romance",5
Kadhal Mannan,"Drama, Romance",5
Kadke Kamal Ke,Comedy,1
Kadvi Hawa,Drama,1
Kafan,Horror,0
Kagaar: Life on the Edge,"Crime, Drama",1
Kahaani,"Mystery, Thriller",1
Kahaani 2,"Mystery, Thriller",1
Kahaani Gudiya Ki...: True Story of a Woman,"Biography, Drama",1
Kahan Hai Kanoon,Action,1
Kahani Ek Chor Ki,"Action, Crime",1
Kahani Kismat Ki,"Action, Drama",1
Kahin Din Kahin Raat,"Action, Crime, Thriller",1
Kahin Hai Mera Pyar,"Drama, Musical, Romance",3
Kahin Pyaar Na Ho Jaaye,Comedy,1
Kaho Naa... Pyaar Hai,"Action, Musical, Romance",3
Kai Kodukkam Kai,"Action, Drama",1
Kai Po Che,"Drama, Sport",7
Kairee,Drama,1
Kaisay Kahein...,"Drama, Romance",5
Kajarya,Drama,1
Kajraare,"Crime, Drama, Romance",5
Kaksparsh,"Drama, Family, History",1
Kal Aaj Aur Kal,"Family, Musical, Romance",3
Kal Hamara Hai,Drama,1
Kal Ho Naa Ho,"Comedy, Drama, Musical",3
Kal Ki Awaz,Action,1
Kal Kissne Dekha,"Action, Crime, Romance",5
Kal: Yesterday and Tomorrow,"Drama, Mystery, Thriller",1
Kala Aadmi,"Action, Drama, Mystery",1
Kala Bazaar,"Action, Drama",1
Kala Bazar,"Crime, Drama, Musical",3
Kala Dhanda Goray Log,"Drama, Family",1
Kala Pani,"Crime, Musical, Romance",3
Kala Pani,Action,1
Kalabaaz,"Action, Adventure, Drama",4
Kalaignan,"Action, Drama, Thriller",1
Kalank,"Drama, Romance",5
Kali Ghata,"Drama, Romance",5
Kali Ghata,"Romance, Thriller, Mystery",5
Kali Salwaar,Drama,1
Kali Topi Lal Rumal,"Musical, Romance",3
Kalichaat,Drama,1
Kalicharan,"Action, Adventure, Crime",4
Kalloori Vaasal,"Comedy, Romance",5
Kalpana,Musical,3
Kalsandhya,Drama,1
Kalyug,Drama,1
Kalyug,"Action, Crime, Drama",1
Kama Sundari,Thriller,1
Kamaal Dhamaal Malamaal,"Comedy, Drama",1
Kamasutra 3D,"Drama, Romance",5
Kambakkht Ishq,"Action, Comedy, Romance",5
Kaminey,"Action, Crime, Drama",1
Kamla,Drama,1
Kamla Ki Maut,Drama,1
Kamsin: The Untouched,Drama,1
Kan Kan Men Bhagwan,"Adventure, Drama, Fantasy",4
Kanave Kalaiyadhe,"Action, Drama",1
Kandy Twist,Drama,1
Kaneez,"Drama, History",1
Kangan,Mystery,1
Kangan,Drama,1
Kanhaiya,"Romance, Drama, Family",5
Kanmani,"Drama, Romance",5
Kannan Varuvaan,Romance,5
Kanoon,"Drama, Crime, Mystery",1
Kanoon,"Action, Drama",1
Kanoon Apna Apna,"Action, Crime, Drama",1
Kanpuriye,Drama,1
Kanwarlal,"Action, Drama",1
Kanyadaan,"Drama, Romance",5
Kanyadaan,Drama,1
Kaphal: Wild Berries,"Action, Adventure, Drama",4
Kapoor & Sons,"Comedy, Drama, Family",1
Karam,"Action, Crime, Drama",1
Karamati Coat,"Comedy, Family, Fantasy",1
Karan,Action,1
Karan Arjun,"Action, Drama, Fantasy",1
Karar: The Deal,Thriller,1
Karate,"Action, Drama, Musical",3
Kareeb,"Drama, Romance",5
Karim Mohammed,Drama,1
Karishma Kudrat Kaa,"Action, Drama",1
Karishmaa,"Crime, Thriller",1
Karle Pyaar Karle,"Action, Romance",5
Karm,"Drama, Family",1
Karma,"Action, Adventure, Drama",4
"Karma, Confessions and Holi",Drama,1
Karma: Crime. Passion. Reincarnation,"Crime, Drama, Mystery",1
Karmyudh,Action,1
Karobaar: The Business of Love,"Drama, Romance",5
Kartavya,"Action, Drama",1
Karthik Calling Karthik,"Drama, Mystery, Romance",5
Kartoos,"Action, Thriller",1
Kartooz,"Action, Adventure",4
Karunamayudu,"Biography, Drama, Family",1
Karwaan,"Adventure, Comedy, Drama",4
Karz,"Action, Musical, Romance",3
Karz: The Burden of Truth,"Action, Crime, Drama",1
Karzzzz,"Action, Drama, Musical",3
Kasaai,Drama,1
Kasak,"Drama, Romance",5
Kasak,Drama,1
Kasam,"Action, Drama, Romance",5
Kasam Paida Karne Wale Ki,"Action, Drama",1
Kasam Teri Kasam,"Drama, Romance",5
Kasauti,"Drama, Romance",5
Kasba,Drama,1
Kashmakash,"Action, Family, Mystery",1
Kashmir Daily,"Drama, Thriller",1
Kashmir Ki Kali,"Comedy, Musical, Romance",3
Kasoor,"Drama, Mystery, Thriller",1
Kath Putli,"Drama, Family",1
Katha,"Comedy, Drama",1
Kathor,Drama,1
Kathputli,"Drama, Romance",5
Kati Patang,"Drama, Family, Musical",3
Katilon Ke Kaatil,"Action, Comedy, Drama",1
Katiyabaaz,"Documentary, Drama",1
Katputtli,Thriller,1
Katti Batti,"Comedy, Drama, Romance",5
Kaun Hai Jo Sapno Mein Aaya,Musical,3
Kaun Jeeta Kaun Haara,"Comedy, Drama",1
Kaun Kare Kurbanie,"Action, Crime, Drama",1
Kaun Kitney Paani Mein,"Comedy, Drama, Family",1
Kaun Rokega Mujhe,"Action, Thriller",1
Kaun Sachcha Kaun Jhootha,"Drama, Mystery, Thriller",1
Kaun?,"Mystery, Thriller",1
Kaun? Kaisey?,Crime,1
Kavi Kalidas,"Drama, Musical",3
Kaya Palat,"Comedy, Fantasy",1
Kayda Kanoon,"Action, Crime, Drama",1
Kedarnath,"Drama, Romance",5
Keemat,Action,1
Keemat: They Are Back,"Action, Comedy, Drama",1
