Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,genre_list,Year_norm,Duration_norm,Rating_norm,Votes_log,actors_list,director_list,apriori_items
Rudaali,1993,128,Drama,7.2,489,Kalpana Lajmi,Rakhee Gulzar,Dimple Kapadia,Raj Babbar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.6888888888888889,0.3987538940809969,0.72,6.194405391104672,"['Rakhee Gulzar', 'Dimple Kapadia', 'Raj Babbar']",['Kalpana Lajmi'],"['Drama', 'Rakhee Gulzar', 'Dimple Kapadia', 'Raj Babbar', 'Kalpana Lajmi']"
Rudraksh,2004,143,"Action, Fantasy, Sci-Fi",2.7,1157,Mani Shankar,Sanjay Dutt,Bipasha Basu,Sunil Shetty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"['Action', 'Fantasy', 'Sci-Fi']",0.8111111111111111,0.4454828660436137,0.27,7.05444965813294,"['Sanjay Dutt', 'Bipasha Basu', 'Sunil Shetty']",['Mani Shankar'],"['Action', 'Fantasy', 'Sci-Fi', 'Sanjay Dutt', 'Bipasha Basu', 'Sunil Shetty', 'Mani Shankar']"
Rudranetra,1989,126,"Action, Crime, Thriller",6.5,71,K. Raghavendra Rao,Chiranjeevi,Brahmanandam,Nuthan Prasad,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Crime', 'Thriller']",0.6444444444444445,0.3925233644859813,0.65,4.276666119016055,"['Chiranjeevi', 'Brahmanandam', 'Nuthan Prasad']",['K. Raghavendra Rao'],"['Action', 'Crime', 'Thriller', 'Chiranjeevi', 'Brahmanandam', 'Nuthan Prasad', 'K. Raghavendra Rao']"
Rui Ka Bojh,1997,117,Drama,7.7,215,Subhash Agrawal,Pankaj Kapur,Reema Lagoo,Raghuvir Yadav,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.7333333333333333,0.3644859813084112,0.77,5.375278407684165,"['Pankaj Kapur', 'Reema Lagoo', 'Raghuvir Yadav']",['Subhash Agrawal'],"['Drama', 'Pankaj Kapur', 'Reema Lagoo', 'Raghuvir Yadav', 'Subhash Agrawal']"
Rukh,2017,106,"Drama, Mystery",6.4,596,Atanu Mukherjee,Manoj Bajpayee,Smita Tambe,Adarsh Gourav,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Drama', 'Mystery']",0.9555555555555556,0.3302180685358255,0.64,6.391917113392602,"['Manoj Bajpayee', 'Smita Tambe', 'Adarsh Gourav']",['Atanu Mukherjee'],"['Drama', 'Mystery', 'Manoj Bajpayee', 'Smita Tambe', 'Adarsh Gourav', 'Atanu Mukherjee']"
Run,2004,137,"Action, Comedy, Drama",4.8,1292,Jeeva,Abhishek Bachchan,Bhoomika Chawla,Mahesh Manjrekar,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Comedy', 'Drama']",0.8111111111111111,0.42679127725856697,0.48,7.164720378771857,"['Abhishek Bachchan', 'Bhoomika Chawla', 'Mahesh Manjrekar']",['Jeeva'],"['Action', 'Comedy', 'Drama', 'Abhishek Bachchan', 'Bhoomika Chawla', 'Mahesh Manjrekar', 'Jeeva']"
Run Bhuumi - Champs Don't Cry,2015,107,Family,5.7,7,Prashant Singh Rathore,Himani Attri,Mansoob Haider,Hema Singh,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Family'],0.9333333333333333,0.3333333333333333,0.5700000000000001,2.0794415416798357,"['Himani Attri', 'Mansoob Haider', 'Hema Singh']",['Prashant Singh Rathore'],"['Family', 'Himani Attri', 'Mansoob Haider', 'Hema Singh', 'Prashant Singh Rathore']"
Run Zindagi Run,2020,152,"Action, Crime, Thriller",7.5,8,Dinesh Parihar,Nitesh Shrivastava,Nidhi Shrivastava,Lokesh Gorker,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Crime', 'Thriller']",0.9888888888888889,0.4735202492211838,0.75,2.1972245773362196,"['Nitesh Shrivastava', 'Nidhi Shrivastava', 'Lokesh Gorker']",['Dinesh Parihar'],"['Action', 'Crime', 'Thriller', 'Nitesh Shrivastava', 'Nidhi Shrivastava', 'Lokesh Gorker', 'Dinesh Parihar']"
Rungoli,1962,136,"Musical, Drama, Family",6.5,13,Amar Kumar,Kishore Kumar,Vyjayanthimala,Jeevan,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"['Musical', 'Drama', 'Family']",0.34444444444444444,0.4236760124610592,0.65,2.6390573296152584,"['Kishore Kumar', 'Vyjayanthimala', 'Jeevan']",['Amar Kumar'],"['Musical', 'Drama', 'Family', 'Kishore Kumar', 'Vyjayanthimala', 'Jeevan', 'Amar Kumar']"
Running Shaadi,2017,114,"Comedy, Romance",6.6,2440,Amit Roy,Arsh Bajwa,Taapsee Pannu,Richa Meena,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Romance']",0.9555555555555556,0.35514018691588783,0.6599999999999999,7.80016307039296,"['Arsh Bajwa', 'Taapsee Pannu', 'Richa Meena']",['Amit Roy'],"['Comedy', 'Romance', 'Arsh Bajwa', 'Taapsee Pannu', 'Richa Meena', 'Amit Roy']"
Runway: Love Among Gun Shots...,2009,102,"Action, Crime, Drama",4.0,23,Praful Tiwari,Sunil Tiwari,Amarjeet,Tulip Joshi,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime', 'Drama']",0.8666666666666667,0.3177570093457944,0.4,3.1780538303479458,"['Sunil Tiwari', 'Amarjeet', 'Tulip Joshi']",['Praful Tiwari'],"['Action', 'Crime', 'Drama', 'Sunil Tiwari', 'Amarjeet', 'Tulip Joshi', 'Praful Tiwari']"
Rupaye Dus Karod,1991,149,"Action, Drama, Thriller",5.4,25,Sikander Bharti,Rajesh Khanna,Chunky Panday,Amrita Singh,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Drama', 'Thriller']",0.6666666666666666,0.46417445482866043,0.54,3.258096538021482,"['Rajesh Khanna', 'Chunky Panday', 'Amrita Singh']",['Sikander Bharti'],"['Action', 'Drama', 'Thriller', 'Rajesh Khanna', 'Chunky Panday', 'Amrita Singh', 'Sikander Bharti']"
Rush,2012,110,"Crime, Thriller",3.7,837,Shamin Desai,Emraan Hashmi,Sagarika Ghatge,Neha Dhupia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']",0.9,0.3426791277258567,0.37,6.731018100482083,"['Emraan Hashmi', 'Sagarika Ghatge', 'Neha Dhupia']",['Shamin Desai'],"['Crime', 'Thriller', 'Emraan Hashmi', 'Sagarika Ghatge', 'Neha Dhupia', 'Shamin Desai']"
Rustom,1982,139,Drama,6.3,23,Dara Singh,Dara Singh,Tanuja,Sohrab Modi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.5666666666666667,0.43302180685358255,0.63,3.1780538303479458,"['Dara Singh', 'Tanuja', 'Sohrab Modi']",['Dara Singh'],"['Drama', 'Dara Singh', 'Tanuja', 'Sohrab Modi', 'Dara Singh']"
Rustom,2016,148,"Crime, Drama, Thriller",7.1,24285,Dharmendra Suresh Desai,Manoj Bajpayee,Akshay Kumar,Sharad Kelkar,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Drama', 'Thriller']",0.9444444444444444,0.46105919003115264,0.71,10.097655331613764,"['Manoj Bajpayee', 'Akshay Kumar', 'Sharad Kelkar']",['Dharmendra Suresh Desai'],"['Crime', 'Drama', 'Thriller', 'Manoj Bajpayee', 'Akshay Kumar', 'Sharad Kelkar', 'Dharmendra Suresh Desai']"
Rustom Kaun,1966,131,"Action, Adventure",6.2,8,Dharam Kumar,Randhawa,Malika,Tiger Joginder,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure']",0.3888888888888889,0.40809968847352024,0.62,2.1972245773362196,"['Randhawa', 'Malika', 'Tiger Joginder']",['Dharam Kumar'],"['Action', 'Adventure', 'Randhawa', 'Malika', 'Tiger Joginder', 'Dharam Kumar']"
Rustom Sohrab,1967,144,"Action, Adventure, Drama",6.2,23,Vishram Bedekar,Prithviraj Kapoor,Suraiya,Prem Nath,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']",0.4,0.4485981308411215,0.62,3.1780538303479458,"['Prithviraj Kapoor', 'Suraiya', 'Prem Nath']",['Vishram Bedekar'],"['Action', 'Adventure', 'Drama', 'Prithviraj Kapoor', 'Suraiya', 'Prem Nath', 'Vishram Bedekar']"
Rustom-E-Rome,1964,106,"Action, Adventure, Drama",6.4,5,Radhakant,Dara Singh,Azaad Irani,Vijaya Choudhury,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']",0.36666666666666664,0.3302180685358255,0.64,1.791759469228055,"['Dara Singh', 'Azaad Irani', 'Vijaya Choudhury']",['Radhakant'],"['Action', 'Adventure', 'Drama', 'Dara Singh', 'Azaad Irani', 'Vijaya Choudhury', 'Radhakant']"
S. P. Parasuram,1994,140,"Action, Drama",5.7,98,Ravi Raja Pinisetty,Chiranjeevi,Sridevi,Harish,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']",0.7,0.43613707165109034,0.5700000000000001,4.59511985013459,"['Chiranjeevi', 'Sridevi', 'Harish']",['Ravi Raja Pinisetty'],"['Action', 'Drama', 'Chiranjeevi', 'Sridevi', 'Harish', 'Ravi Raja Pinisetty']"
S.P. Chauhan,2019,136,Drama,5.4,348,Manoj K. Jha,Jimmy Sheirgill,Yuvika Chaudhary,Yashpal Sharma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9777777777777777,0.4236760124610592,0.54,5.855071922202427,"['Jimmy Sheirgill', 'Yuvika Chaudhary', 'Yashpal Sharma']",['Manoj K. Jha'],"['Drama', 'Jimmy Sheirgill', 'Yuvika Chaudhary', 'Yashpal Sharma', 'Manoj K. Jha']"
Saagar,1985,186,"Drama, Romance",7.1,919,Ramesh Sippy,Rishi Kapoor,Kamal Haasan,Dimple Kapadia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.6,0.5794392523364486,0.71,6.824373670043086,"['Rishi Kapoor', 'Kamal Haasan', 'Dimple Kapadia']",['Ramesh Sippy'],"['Drama', 'Romance', 'Rishi Kapoor', 'Kamal Haasan', 'Dimple Kapadia', 'Ramesh Sippy']"
Saaheb,1985,150,Drama,7.2,474,Anil Ganguly,Rakhee Gulzar,Anil Kapoor,Amrita Singh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.6,0.4672897196261682,0.72,6.163314804034641,"['Rakhee Gulzar', 'Anil Kapoor', 'Amrita Singh']",['Anil Ganguly'],"['Drama', 'Rakhee Gulzar', 'Anil Kapoor', 'Amrita Singh', 'Anil Ganguly']"
Saajan,1991,181,"Drama, Musical, Romance",7.2,6267,Lawrence D'Souza,Sanjay Dutt,Madhuri Dixit,Salman Khan,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"['Drama', 'Musical', 'Romance']",0.6666666666666666,0.5638629283489096,0.72,8.74321260347591,"['Sanjay Dutt', 'Madhuri Dixit', 'Salman Khan']","[""Lawrence D'Souza""]","['Drama', 'Musical', 'Romance', 'Sanjay Dutt', 'Madhuri Dixit', 'Salman Khan', ""Lawrence D'Souza""]"
Saajan Bina Suhagan,1978,121,"Crime, Drama, Family",6.4,42,Saawan Kumar Tak,Nutan,Vinod Mehra,Shreeram Lagoo,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama', 'Family']",0.5222222222222223,0.37694704049844235,0.64,3.7612001156935624,"['Nutan', 'Vinod Mehra', 'Shreeram Lagoo']",['Saawan Kumar Tak'],"['Crime', 'Drama', 'Family', 'Nutan', 'Vinod Mehra', 'Shreeram Lagoo', 'Saawan Kumar Tak']"
Saajan Chale Sasural,1996,134,"Comedy, Drama",6.0,1344,David Dhawan,Govinda,Karisma Kapoor,Tabu,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']",0.7222222222222222,0.4174454828660436,0.6,7.20414929203594,"['Govinda', 'Karisma Kapoor', 'Tabu']",['David Dhawan'],"['Comedy', 'Drama', 'Govinda', 'Karisma Kapoor', 'Tabu', 'David Dhawan']"
Saajan Ka Ghar,1994,153,Drama,4.9,134,Surendra Kumar Bohra,Rishi Kapoor,Juhi Chawla,Deepak Tijori,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.7,0.4766355140186916,0.49000000000000005,4.90527477843843,"['Rishi Kapoor', 'Juhi Chawla', 'Deepak Tijori']",['Surendra Kumar Bohra'],"['Drama', 'Rishi Kapoor', 'Juhi Chawla', 'Deepak Tijori', 'Surendra Kumar Bohra']"
Saala Khadoos,2016,109,"Action, Drama, Sport",7.6,11638,Sudha Kongara,Madhavan,Nassar,Radha Ravi,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Action', 'Drama', 'Sport']",0.9444444444444444,0.3395638629283489,0.76,9.362116806941977,"['Madhavan', 'Nassar', 'Radha Ravi']",['Sudha Kongara'],"['Action', 'Drama', 'Sport', 'Madhavan', 'Nassar', 'Radha Ravi', 'Sudha Kongara']"
Saanch Ko Aanch Nahin,1979,138,"Drama, Family",6.3,13,Satyen Bose,Arun Govil,Madhu Kapoor,Sunder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Drama', 'Family']",0.5333333333333333,0.42990654205607476,0.63,2.6390573296152584,"['Arun Govil', 'Madhu Kapoor', 'Sunder']",['Satyen Bose'],"['Drama', 'Family', 'Arun Govil', 'Madhu Kapoor', 'Sunder', 'Satyen Bose']"
Saand Ki Aankh,2019,146,"Biography, Drama",7.7,4210,Tushar Hiranandani,Taapsee Pannu,Bhumi Pednekar,Prakash Jha,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Biography', 'Drama']",0.9777777777777777,0.45482866043613707,0.77,8.345455428161928,"['Taapsee Pannu', 'Bhumi Pednekar', 'Prakash Jha']",['Tushar Hiranandani'],"['Biography', 'Drama', 'Taapsee Pannu', 'Bhumi Pednekar', 'Prakash Jha', 'Tushar Hiranandani']"
Saanjh,2017,109,"Drama, Family",8.2,173,Ajay K Saklani,Asif Basra,Tanu Bhardwaj,Aditi Charak,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Drama', 'Family']",0.9555555555555556,0.3395638629283489,0.82,5.159055299214529,"['Asif Basra', 'Tanu Bhardwaj', 'Aditi Charak']",['Ajay K Saklani'],"['Drama', 'Family', 'Asif Basra', 'Tanu Bhardwaj', 'Aditi Charak', 'Ajay K Saklani']"
Saanncha,2008,110,Drama,5.8,12,Aloknath Dixit,Sudha Chandran,Amin Gazi,Archanna Guptaa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.8555555555555555,0.3426791277258567,0.58,2.5649493574615367,"['Sudha Chandran', 'Amin Gazi', 'Archanna Guptaa']",['Aloknath Dixit'],"['Drama', 'Sudha Chandran', 'Amin Gazi', 'Archanna Guptaa', 'Aloknath Dixit']"
Saansein: The Last Breath,2016,101,"Horror, Romance",3.1,143,Rajiv S. Ruia,Sonarika Bhadoria,Aamir Dalvi,Rajniesh Duggall,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Horror', 'Romance']",0.9444444444444444,0.3146417445482866,0.31,4.969813299576001,"['Sonarika Bhadoria', 'Aamir Dalvi', 'Rajniesh Duggall']",['Rajiv S. Ruia'],"['Horror', 'Romance', 'Sonarika Bhadoria', 'Aamir Dalvi', 'Rajniesh Duggall', 'Rajiv S. Ruia']"
Saaransh,1984,137,Drama,8.2,1781,Mahesh Bhatt,Rohini Hattangadi,Anupam Kher,Soni Razdan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.5888888888888889,0.42679127725856697,0.82,7.485491608030754,"['Rohini Hattangadi', 'Anupam Kher', 'Soni Razdan']",['Mahesh Bhatt'],"['Drama', 'Rohini Hattangadi', 'Anupam Kher', 'Soni Razdan', 'Mahesh Bhatt']"
Saare Jahaan Se Mehnga...,2013,120,"Comedy, Drama",7.1,1126,Anshul Sharma,Annapoorna,V.M. Badola,Rampal Barsewal,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']",0.9111111111111111,0.37383177570093457,0.71,7.027314514039777,"['Annapoorna', 'V.M. Badola', 'Rampal Barsewal']",['Anshul Sharma'],"['Comedy', 'Drama', 'Annapoorna', 'V.M. Badola', 'Rampal Barsewal', 'Anshul Sharma']"
Saari Raat,2015,83,Drama,5.6,23,Aparna Sen,Ritwick Chakraborty,Anjan Dutt,Konkona Sen Sharma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9333333333333333,0.2585669781931464,0.5599999999999999,3.1780538303479458,"['Ritwick Chakraborty', 'Anjan Dutt', 'Konkona Sen Sharma']",['Aparna Sen'],"['Drama', 'Ritwick Chakraborty', 'Anjan Dutt', 'Konkona Sen Sharma', 'Aparna Sen']"
Saat Hindustani,1969,144,"Action, Adventure, Drama",6.5,197,Khwaja Ahmad Abbas,Utpal Dutt,Jalal Agha,Anwar Ali,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']",0.4222222222222222,0.4485981308411215,0.65,5.288267030694535,"['Utpal Dutt', 'Jalal Agha', 'Anwar Ali']",['Khwaja Ahmad Abbas'],"['Action', 'Adventure', 'Drama', 'Utpal Dutt', 'Jalal Agha', 'Anwar Ali', 'Khwaja Ahmad Abbas']"
Saat Rang Ke Sapne,1998,171,"Drama, Romance",5.9,96,Priyadarshan,Arvind Swamy,Juhi Chawla,Farida Jalal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.7444444444444445,0.5327102803738317,0.5900000000000001,4.574710978503383,"['Arvind Swamy', 'Juhi Chawla', 'Farida Jalal']",['Priyadarshan'],"['Drama', 'Romance', 'Arvind Swamy', 'Juhi Chawla', 'Farida Jalal', 'Priyadarshan']"
Saat Uchakkey,2016,139,Comedy,5.7,760,Sanjeev Sharma,Manoj Bajpayee,Vijay Raaz,Aditi Sharma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],0.9444444444444444,0.43302180685358255,0.5700000000000001,6.634633357861686,"['Manoj Bajpayee', 'Vijay Raaz', 'Aditi Sharma']",['Sanjeev Sharma'],"['Comedy', 'Manoj Bajpayee', 'Vijay Raaz', 'Aditi Sharma', 'Sanjeev Sharma']"
Saath Saath,1982,117,Drama,7.1,264,Raman Kumar,Deepti Naval,Farooq Shaikh,Satish Shah,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.5666666666666667,0.3644859813084112,0.71,5.579729825986222,"['Deepti Naval', 'Farooq Shaikh', 'Satish Shah']",['Raman Kumar'],"['Drama', 'Deepti Naval', 'Farooq Shaikh', 'Satish Shah', 'Raman Kumar']"
Saathi,1968,156,"Drama, Romance",7.2,73,C.V. Sridhar,Vyjayanthimala,Rajendra Kumar,Simi Garewal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.4111111111111111,0.48598130841121495,0.72,4.30406509320417,"['Vyjayanthimala', 'Rajendra Kumar', 'Simi Garewal']",['C.V. Sridhar'],"['Drama', 'Romance', 'Vyjayanthimala', 'Rajendra Kumar', 'Simi Garewal', 'C.V. Sridhar']"
Saathi,1991,175,"Action, Crime, Drama",6.2,183,Mahesh Bhatt,Aditya Pancholi,Mohsin Khan,Varsha Usgaonkar,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime', 'Drama']",0.6666666666666666,0.5451713395638629,0.62,5.214935757608986,"['Aditya Pancholi', 'Mohsin Khan', 'Varsha Usgaonkar']",['Mahesh Bhatt'],"['Action', 'Crime', 'Drama', 'Aditya Pancholi', 'Mohsin Khan', 'Varsha Usgaonkar', 'Mahesh Bhatt']"
Saathiya,2002,138,"Drama, Family, Romance",6.8,6734,Shaad Ali,Vivek Oberoi,Rani Mukerji,Shah Rukh Khan,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Family', 'Romance']",0.7888888888888889,0.42990654205607476,0.6799999999999999,8.815073088844464,"['Vivek Oberoi', 'Rani Mukerji', 'Shah Rukh Khan']",['Shaad Ali'],"['Drama', 'Family', 'Romance', 'Vivek Oberoi', 'Rani Mukerji', 'Shah Rukh Khan', 'Shaad Ali']"
Saatwan Aasman,1992,130,Drama,5.1,75,Mahesh Bhatt,Vivek Mushran,Pooja Bhatt,Avtar Gill,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.6777777777777778,0.40498442367601245,0.51,4.330733340286331,"['Vivek Mushran', 'Pooja Bhatt', 'Avtar Gill']",['Mahesh Bhatt'],"['Drama', 'Vivek Mushran', 'Pooja Bhatt', 'Avtar Gill', 'Mahesh Bhatt']"
Saavi: A Bonded Bride,2015,150,Drama,6.7,9,Rajeev Kumar,Jaspinder Cheema,Manni Boparai,Daljinder Basran,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9333333333333333,0.4672897196261682,0.67,2.302585092994046,"['Jaspinder Cheema', 'Manni Boparai', 'Daljinder Basran']",['Rajeev Kumar'],"['Drama', 'Jaspinder Cheema', 'Manni Boparai', 'Daljinder Basran', 'Rajeev Kumar']"
Saawan... The Love Season,2006,123,"Drama, Fantasy, Romance",2.8,1177,Saawan Kumar Tak,Salman Khan,Saloni Aswani,Kapil Jhaveri,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Fantasy', 'Romance']",0.8333333333333334,0.38317757009345793,0.27999999999999997,7.071573364211532,"['Salman Khan', 'Saloni Aswani', 'Kapil Jhaveri']",['Saawan Kumar Tak'],"['Drama', 'Fantasy', 'Romance', 'Salman Khan', 'Saloni Aswani', 'Kapil Jhaveri', 'Saawan Kumar Tak']"
Saawariya,2007,142,"Drama, Musical, Romance",5.2,7445,Sanjay Leela Bhansali,Ranbir Kapoor,Sonam Kapoor,Salman Khan,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"['Drama', 'Musical', 'Romance']",0.8444444444444444,0.4423676012461059,0.52,8.915432254432663,"['Ranbir Kapoor', 'Sonam Kapoor', 'Salman Khan']",['Sanjay Leela Bhansali'],"['Drama', 'Musical', 'Romance', 'Ranbir Kapoor', 'Sonam Kapoor', 'Salman Khan', 'Sanjay Leela Bhansali']"
Saaya,1989,180,Horror,5.1,15,Keshu Ramsay,Shatrughan Sinha,Poonam Dhillon,Danny Denzongpa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Horror'],0.6444444444444445,0.5607476635514018,0.51,2.772588722239781,"['Shatrughan Sinha', 'Poonam Dhillon', 'Danny Denzongpa']",['Keshu Ramsay'],"['Horror', 'Shatrughan Sinha', 'Poonam Dhillon', 'Danny Denzongpa', 'Keshu Ramsay']"
Saaya,2003,135,"Drama, Fantasy, Mystery",5.8,913,Anurag Basu,John Abraham,Tara Sharma,Mahima Chaudhry,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Drama', 'Fantasy', 'Mystery']",0.8,0.4205607476635514,0.58,6.81783057145415,"['John Abraham', 'Tara Sharma', 'Mahima Chaudhry']",['Anurag Basu'],"['Drama', 'Fantasy', 'Mystery', 'John Abraham', 'Tara Sharma', 'Mahima Chaudhry', 'Anurag Basu']"
Saaz Aur Awaaz,1966,135,"Drama, Mystery, Romance",5.1,11,Subodh Mukherji,Joy Mukherjee,Saira Banu,Mumtaz Begum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['Drama', 'Mystery', 'Romance']",0.3888888888888889,0.4205607476635514,0.51,2.4849066497880004,"['Joy Mukherjee', 'Saira Banu', 'Mumtaz Begum']",['Subodh Mukherji'],"['Drama', 'Mystery', 'Romance', 'Joy Mukherjee', 'Saira Banu', 'Mumtaz Begum', 'Subodh Mukherji']"
Saazish,1975,132,"Action, Crime, Thriller",5.7,43,Kalidas,Saira Banu,Dharmendra,Dev Kumar,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Crime', 'Thriller']",0.4888888888888889,0.411214953271028,0.5700000000000001,3.784189633918261,"['Saira Banu', 'Dharmendra', 'Dev Kumar']",['Kalidas'],"['Action', 'Crime', 'Thriller', 'Saira Banu', 'Dharmendra', 'Dev Kumar', 'Kalidas']"
Saazish,1998,140,Drama,4.8,19,Sudhir R. Nair,Ishrat Ali,Pooja Batra,Vikas Bhalla,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.7444444444444445,0.43613707165109034,0.48,2.995732273553991,"['Ishrat Ali', 'Pooja Batra', 'Vikas Bhalla']",['Sudhir R. Nair'],"['Drama', 'Ishrat Ali', 'Pooja Batra', 'Vikas Bhalla', 'Sudhir R. Nair']"
Sab Kushal Mangal,2020,132,Romance,4.4,215,Karan Vishwanath Kashyap,Akshaye Khanna,Priyaank Sharma,Riva Kishan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.9888888888888889,0.411214953271028,0.44000000000000006,5.375278407684165,"['Akshaye Khanna', 'Priyaank Sharma', 'Riva Kishan']",['Karan Vishwanath Kashyap'],"['Romance', 'Akshaye Khanna', 'Priyaank Sharma', 'Riva Kishan', 'Karan Vishwanath Kashyap']"
